0,0,1625067131870,0,0,0,0,6,6,0
1,1,1625067134870,0,0,0,0,6,6,1
2,2,1625067137869,0,0,0,0,6,6,4
3,3,1625067140869,33.333333333333336,1,1,1,6,6,9
4,4,1625067143870,25,0.6666666666666666,0.5714285714285714,0.4444444444444444,6,6,16
5,5,1625067146870,20,0.75,0.6923076923076923,0.5625,6,6,25
6,6,1625067149871,0,0.8,0.7619047619047619,0.64,6,6,36
7,7,1625067152878,0,0.9333333333333333,0.8235294117647058,0.7777777777777778,6,6,49
8,8,1625067155877,0,0.7380952380952381,0.8378378378378378,0.6530612244897959,6,6,64
9,9,1625067158894,22.22222222222222,1,0.8571428571428571,0.875,6,6,81
10,9,1625067161888,22.22222222222222,0.7857142857142857,0.717391304347826,0.6071428571428571,6,6,90
11,10,1625067164893,20,0.75,0.75,0.6111111111111112,6,6,109
12,11,1625067167890,27.272727272727273,1,0.7777777777777778,0.8,6,6,121
13,12,1625067170892,25,0.7777777777777778,0.7,0.5959595959595959,6,6,144
14,13,1625067173894,23.076923076923077,0.8,0.7272727272727273,0.625,6,6,169
15,14,1625067176895,21.428571428571427,0.8363636363636363,0.7540983606557377,0.6643356643356644,6,6,196
16,15,1625067179896,20,0.8484848484848485,0.7724137931034483,0.6845238095238095,6,6,225
17,16,1625067182897,18.75,0.8653846153846154,0.7894736842105263,0.7076923076923077,6,6,256
18,16,1625067185897,0,0.9010989010989011,0.8631578947368421,0.7904761904761904,6,6,272
19,16,1625067188946,43.75,1,0.8666666666666667,0.8666666666666667,6,6,272
20,17,1625067191898,5.882352941176471,1,0.8272727272727273,0.8303571428571429,6,6,289
21,19,1625067194910,5.2631578947368425,0.9083333333333333,0.8195488721804511,0.7569444444444444,6,6,361
22,19,1625067197907,5.2631578947368425,0.9208333333333333,0.8246268656716418,0.7708333333333334,6,6,380
23,20,1625067200909,10,1,0.8080808080808081,0.8125,6,6,419
24,20,1625067203910,10,1,0.7894736842105263,0.7894736842105263,6,6,400
25,21,1625067206912,9.523809523809524,0.9816176470588235,0.7970149253731343,0.7852941176470588,6,6,441
26,21,1625067209919,4.761904761904762,1,0.8,0.8,6,6,441
27,22,1625067212916,4.545454545454546,0.9771241830065359,0.8059299191374663,0.791005291005291,6,6,484
28,23,1625067215920,4.3478260869565215,0.8947368421052632,0.8095238095238095,0.7416267942583732,6,6,529
29,24,1625067218919,20.833333333333332,1,0.8162291169451074,0.8237986270022883,6,6,576
30,22,1625067221933,22.727272727272727,1,0.7619047619047619,0.7619047619047619,6,6,528
31,22,1625067224920,22.727272727272727,1,0.7619047619047619,0.7619047619047619,6,6,528
32,21,1625067227924,4.761904761904762,1,0.8,0.8,6,6,462
33,22,1625067230924,4.545454545454546,0.8888888888888888,0.8,0.7301587301587301,6,6,506
34,22,1625067233926,0,1,0.8095238095238095,0.8095238095238095,6,6,484
35,22,1625067236963,0,1,0.8095238095238095,0.8095238095238095,6,6,484
36,22,1625067239926,0,1,0.8095238095238095,0.8095238095238095,6,6,484
37,22,1625067242928,0,1,0.8095238095238095,0.8095238095238095,6,6,484
38,21,1625067245930,80.95238095238095,1,0.85,0.85,6,6,462
39,21,1625067248930,85.71428571428571,1,0.85,0.85,6,6,462
40,21,1625067251930,85.71428571428571,1,0.85,0.85,6,6,441
41,23,1625067254931,78.26086956521739,0.8973684210526316,0.8546365914786967,0.7795454545454545,6,6,529
42,22,1625067257933,77.27272727272727,1,0.8571428571428571,0.8571428571428571,6,6,506
43,23,1625067260931,78.26086956521739,1,0.8361858190709046,0.8397129186602871,6,6,551
44,23,1625067263933,4.3478260869565215,1,0.8181818181818182,0.8181818181818182,6,6,529
45,23,1625067266939,60.869565217391305,1,0.8181818181818182,0.8181818181818182,6,6,529
46,23,1625067269935,65.21739130434783,1,0.8181818181818182,0.8181818181818182,6,6,529
47,23,1625067272937,65.21739130434783,1,0.8181818181818182,0.8181818181818182,6,6,529
48,23,1625067275962,69.56521739130434,1,0.8181818181818182,0.8181818181818182,6,6,529
49,24,1625067278939,8.333333333333334,1,0.8162291169451074,0.8237986270022883,6,6,576
50,22,1625067281941,13.636363636363637,1,0.7619047619047619,0.7619047619047619,6,6,528
51,22,1625067284941,9.090909090909092,1,0.7619047619047619,0.7619047619047619,6,6,528
52,21,1625067287947,4.761904761904762,1,0.8,0.8,6,6,462
53,22,1625067290942,4.545454545454546,0.8888888888888888,0.8,0.7301587301587301,6,6,506
